,Unnamed: 0,POSTED_BY,RERA,BHK_NO.,SQUARE_FT,ADDRESS,LONGITUDE,LATITUDE,TARGET(PRICE_IN_LACS),transformed_price,PRICE_PER_SQFT,LAT_ROUNDED,LONG_ROUNDED
16649,16649,Dealer,0,2,972.73,"Thubarahalli,Bangalore",77.72,12.95,53.5,-0.1280256564883698,0.05499984579482487,12.95,77.72
16650,16650,Owner,0,1,539.96,"Bypass road,Junagadh",70.47,21.52,7.5,-3.136183081882064,0.01388991777168679,21.52,70.47
16651,16651,Owner,1,1,550.0,"Deolai,Aurangabad",75.34,19.89,22.0,-1.4131455794204104,0.04,19.89,75.34
16652,16652,Dealer,1,2,1184.97,"Sector-75 Noida,Noida",77.38,28.58,61.5,0.06005062812084311,0.05190004810248361,28.58,77.38
16653,16653,Dealer,0,3,1195.09,"Adalhatu,Ranchi",85.57,23.18,37.0,-0.6435474047193929,0.030960011379896075,23.18,85.57
16654,16654,Dealer,0,1,745.06,"Sector-18 Ulwe,Mumbai",73.03,18.97,55.0,-0.09041199840524089,0.07381955815639009,18.97,73.03
16655,16655,Dealer,1,1,312.19,"Sector 75 Faridabad,Faridabad",77.35,28.37,12.4,-2.3138813993122467,0.03971940164643326,28.37,77.35
16656,16656,Owner,0,3,1478.12,"Sarjapur Road,Bangalore",77.79,12.86,75.0,0.3214940875193867,0.050740129353503104,12.86,77.79
16657,16657,Owner,1,1,679.96,"NH-24 Highway,Ghaziabad",77.42,28.67,30.0,-0.948127343141382,0.04412024236719807,28.67,77.42
16658,16658,Dealer,1,3,2398.08,"Sector-121 Mohali,Mohali",76.69,30.7,100.0,0.6872577618024545,0.04170002668801708,30.7,76.69
16659,16659,Dealer,0,3,2045.27,"Whitefield,Bangalore",77.76,13.0,150.0,1.17667345215056,0.07333995022662045,13.0,77.76
16660,16660,Dealer,1,4,2440.51,"Sector-129 Noida,Noida",77.39,28.51,80.0,0.40490665266517495,0.032780033681484605,28.51,77.39
16661,16661,Dealer,0,3,1265.13,"Rajarhat,Kolkata",88.34,22.54,57.5,-0.030251273054636183,0.0454498747164323,22.54,88.34
16662,16662,Owner,0,2,1204.09,"KR Mohalla,Mysore",76.65,12.3,60.0,0.026995258392604044,0.04983016219717795,12.3,76.65
16663,16663,Owner,0,2,790.1,"Lalpur,Ranchi",85.34,23.37,30.0,-0.948127343141382,0.03796987723073029,23.37,85.34
16664,16664,Owner,0,3,2444.99,"Hebbal,Bangalore",77.59,13.04,270.0,1.8340702975643643,0.11042989950879145,13.04,77.59
16665,16665,Dealer,0,2,1308.26,"Kasavanhalli,Bangalore",77.68,12.91,48.0,-0.2769974251759186,0.036689954596181185,12.91,77.68
16666,16666,Owner,0,2,900.09,"Housing Colony,Dhanbad",85.9,26.11,20.0,-1.5593791051517685,0.0222200002222,26.11,85.9
16667,16667,Dealer,1,3,2393.03,"Binny Pete,Bangalore",77.6,12.97,250.0,1.7513838231335261,0.10447006514753261,12.97,77.6
16668,16668,Owner,0,2,900.0,"Sector 29 Faridabad,Faridabad",77.32,28.43,45.0,-0.3666887455388246,0.05,28.43,77.32
16669,16669,Owner,0,2,801.77,"Godhni,Nagpur",78.23,21.64,23.5,-1.312843344139314,0.029310151290270276,21.64,78.23
16670,16670,Dealer,1,2,1324.96,"Kalinganagar,Bhubaneswar",85.83,20.26,73.8,0.3005244511523439,0.05569979471078372,20.26,85.83
16671,16671,Dealer,1,2,1030.1,"Wakad,Pune",73.76,18.6,64.0,0.11314610195830034,0.06212989030191244,18.6,73.76
16672,16672,Dealer,1,2,854.79,"Powai,Lalitpur",72.91,19.12,170.0,1.321727637223431,0.19887925689350602,19.12,72.91
16673,16673,Dealer,0,3,1765.28,"Ahinsa Khand 2,Ghaziabad",76.9,28.92,72.5,0.27736187718258437,0.0410699719024744,28.92,76.9
16674,16674,Dealer,1,2,1191.9,"Bhandup (West),Lalitpur",72.93,19.15,180.0,1.3870433020834425,0.15101938082053862,19.15,72.93
16675,16675,Dealer,0,4,2364.86,"Sector-17 Panchkula,Panchkula",76.84,30.7,140.0,1.0955146099305473,0.05920012178310766,30.7,76.84
16676,16676,Owner,0,3,1730.1,"Nirbhay Nagar,Agra",77.98,27.22,85.0,0.4825433976734204,0.04913010808623779,27.22,77.98
16677,16677,Builder,0,3,979.29,"Barasat,Kolkata",88.6,22.75,27.9,-1.0554022080996612,0.02849002849002849,22.75,88.6
16678,16678,Owner,0,2,1180.03,"Manjunath Nagar,Hubli",75.11,15.35,39.0,-0.5683782790314671,0.0330500072032067,15.35,75.11
16679,16679,Dealer,0,2,750.0,"sulabh awas, gomti nagar,Lucknow",81.0,26.85,27.0,-1.104183963273331,0.036,26.85,81.0
16680,16680,Dealer,0,2,1055.04,"Majiwada,Mumbai",72.99,19.22,120.0,0.9110595636909599,0.11373976342129209,19.22,72.99
16681,16681,Dealer,0,2,1155.06,"Zirakpur,Chandigarh",76.82,30.66,33.0,-0.8086984115195663,0.028569944418471768,30.66,76.82
16682,16682,Dealer,1,2,933.3,"Goregaon (West),Mumbai",72.84,19.16,130.0,1.0073786743921487,0.1392906889531769,19.16,72.84
16683,16683,Dealer,0,3,1207.29,"Madhyamgram,Kolkata",88.45,22.7,26.5,-1.1320784763299592,0.021949987161328264,22.7,88.45
16684,16684,Owner,1,3,2219.53,"Sector-107 Noida,Noida",77.38,28.55,220.0,1.6118187870192244,0.09912008398174388,28.55,77.38
16685,16685,Owner,0,3,1350.28,"Shyam Park Extension,Ghaziabad",77.36,28.68,51.0,-0.193467678054862,0.037769944011612405,28.68,77.36
16686,16686,Owner,0,3,1494.21,"Sahakara Nagar,Bangalore",77.58,13.06,80.0,0.40490665266517495,0.05353999772455009,13.06,77.58
16687,16687,Owner,0,2,1150.03,"Dinnur,Bangalore",77.6,13.02,66.0,0.1539428556828587,0.057389807222420285,13.02,77.6
16688,16688,Dealer,0,3,1686.57,"Hiranandani Estate,Maharashtra",72.98,19.26,250.0,1.7513838231335261,0.14822983925956232,19.26,72.98
16689,16689,Owner,0,3,1438.01,"Whitefield,Bangalore",77.76,13.0,74.0,0.30404640869556343,0.051460003755189464,13.0,77.76
16690,16690,Dealer,0,2,1496.3,"Khapri,Lalitpur",78.42,24.69,20.2,-1.544042056127307,0.013499966584241128,24.69,78.42
16691,16691,Dealer,1,3,1700.1,"Nerul,Maharashtra",73.02,19.02,200.0,1.5059342031641854,0.11764013881536381,19.02,73.02
16692,16692,Dealer,0,3,1400.23,"Whitefield,Bangalore",77.76,13.0,60.0,0.026995258392604044,0.04285010319733187,13.0,77.76
16693,16693,Dealer,1,2,948.75,"Sector-75 Noida,Noida",77.38,28.58,36.1,-0.6788874946302361,0.03805006587615283,28.58,77.38
16694,16694,Dealer,0,3,1600.0,"Madhurawada,Visakhapatnam",83.36,17.82,64.0,0.11314610195830034,0.04,17.82,83.36
16695,16695,Dealer,1,2,757.78,"Thane West,Mumbai",72.96,19.18,140.0,1.0955146099305473,0.18475019134841247,19.18,72.96
16696,16696,Dealer,0,3,1409.98,"Mango,Jamshedpur",86.22,22.84,78.0,0.37227875217981815,0.05531993361607966,22.84,86.22
16697,16697,Dealer,0,2,1891.83,"Jodhpur Park,Kolkata",88.36,22.51,170.0,1.321727637223431,0.08986008256555822,22.51,88.36
16698,16698,Owner,0,3,2215.03,"Gomti Nagar Extension,Lucknow",77.0,21.0,130.0,1.0073786743921487,0.05868995002325025,21.0,77.0
16699,16699,Owner,0,2,1300.15,"Ambabari,Jaipur",75.87,26.92,70.0,0.23145098396527375,0.05383994154520632,26.92,75.87
16700,16700,Owner,0,2,1139.29,"Ranjeet Nagar,Alwar",76.86,30.16,31.0,-0.8999711294376256,0.02720992899086273,30.16,76.86
16701,16701,Owner,0,2,1310.37,"Gotri,Vadodara",73.15,22.31,35.0,-0.723457885431606,0.026710013202377956,22.31,73.15
16702,16702,Owner,0,3,1362.5,"Lanjipalli,Berhampur",84.8,19.3,43.6,-0.4109004291456414,0.032,19.3,84.8
16703,16703,Owner,0,3,1925.24,"Hoodi,Bangalore",77.72,12.99,120.0,0.9110595636909599,0.06232989133822277,12.99,77.72
16704,16704,Owner,0,3,1605.33,"Amruthahalli,Bangalore",77.61,13.06,65.0,0.1337239464830372,0.04049011729675519,13.06,77.61
16705,16705,Dealer,1,4,2058.82,"Sector-102 Gurgaon,Gurgaon",76.97,28.48,140.0,1.0955146099305473,0.0680001165716284,28.48,76.97
16706,16706,Dealer,1,4,1960.72,"Goregaon (East),Mumbai",72.87,19.16,590.0,2.6193862523440097,0.30090986984373086,19.16,72.87
16707,16707,Dealer,1,3,1749.91,"Yelahanka,Bangalore",77.6,13.11,96.0,0.6363022815522689,0.05485996422673166,13.11,77.6
16708,16708,Dealer,0,2,690.05,"Nayabad,Kolkata",88.42,22.48,24.0,-1.2809848188052977,0.034780088399391354,22.48,88.42
16709,16709,Dealer,1,2,667.45,"Tilak Nagar,Maharashtra",72.9,19.07,160.0,1.251817807424669,0.23971833096112066,19.07,72.9
16710,16710,Owner,0,3,1650.24,"Vaibhav Khand,Ghaziabad",76.9,28.92,77.0,0.3556030359818362,0.04665987977506302,28.92,76.9
16711,16711,Dealer,0,3,2100.13,"Kalyani Nagar,Pune",73.9,18.55,250.0,1.7513838231335261,0.11904024988929256,18.55,73.9
16712,16712,Owner,0,3,1470.26,"Iblur Village,Bangalore",77.59,12.92,65.0,0.1337239464830372,0.044209867642457795,12.92,77.59
16713,16713,Dealer,0,2,461.61,"Mehrun,Jalgaon",75.98,21.08,73.4,0.2934476131859568,0.1590086869868504,21.08,75.98
16714,16714,Dealer,0,3,1566.42,"Pulikeshi Nagar,Bangalore",77.6,12.97,150.0,1.17667345215056,0.09575975791933197,12.97,77.6
16715,16715,Dealer,1,3,1639.2,"Baner Pashan Link Road,Pune",73.83,18.54,190.0,1.4482966956499876,0.11591020009760859,18.54,73.83
16716,16716,Owner,1,1,650.15,"Atladra,Vadodara",73.15,22.27,21.0,-1.4843319330205396,0.032300238406521575,22.27,73.15
16717,16717,Owner,0,3,1200.42,"Kolar Road,Bhopal",77.42,23.16,23.0,-1.3454660287584763,0.019159960680428516,23.16,77.42
16718,16718,Owner,0,3,1680.17,"Bileshivale,Bangalore",77.67,13.05,85.0,0.4825433976734204,0.050590118857020416,13.05,77.67
16719,16719,Owner,0,2,900.09,"BSM Extension,Bangalore",77.6,12.97,30.0,-0.948127343141382,0.033330000333300004,12.97,77.6
16720,16720,Owner,0,1,515.87,"Subhanpura,Vadodara",73.16,22.32,11.7,-2.4076959133160982,0.022680132591544378,22.32,73.16
16721,16721,Owner,0,3,1740.23,"Kothanur,Bangalore",77.32,12.58,110.0,0.8050195609951637,0.06321003545508352,12.58,77.32
16722,16722,Dealer,1,2,1006.04,"Vakola,Maharashtra",77.0,20.73,210.0,1.5603339235013682,0.20873921514055108,20.73,77.0
16723,16723,Owner,0,2,1330.06,"Pandeshwar,Mangalore",74.84,12.86,65.0,0.1337239464830372,0.04886997579056584,12.86,74.84
16724,16724,Dealer,0,2,787.69,"Kala Nagar,Lalitpur",74.58,16.87,320.0,2.0131063825496653,0.4062511901890337,16.87,74.58
16725,16725,Owner,0,2,899.94,"Sector-70 Noida,Noida",77.38,28.6,42.0,-0.4634451859810767,0.04666977798519901,28.6,77.38
16726,16726,Owner,1,1,655.02,"Khalapur,Raigad",73.27,18.82,33.0,-0.8086984115195663,0.05038014106439498,18.82,73.27
16727,16727,Dealer,0,3,1788.96,"Zirakpur,Chandigarh",76.82,30.66,59.0,0.004429461566220963,0.032980055451211875,30.66,76.82
16728,16728,Dealer,0,2,1157.05,"Vaibhav Khand,Ghaziabad",76.9,28.92,68.0,0.19334925795055707,0.05877014822177089,28.92,76.9
16729,16729,Dealer,0,2,895.93,"Valia,Bharuch",73.16,21.57,19.8,-1.5748867295362898,0.022099940843592694,21.57,73.16
16730,16730,Dealer,0,1,710.02,"Ulwe,Lalitpur",78.42,24.69,44.0,-0.3981058208824657,0.06197008534970846,24.69,78.42
16731,16731,Owner,0,2,1250.0,"Sector-4 Vaishali,Ghaziabad",77.34,28.64,68.0,0.19334925795055707,0.0544,28.64,77.34
16732,16732,Dealer,0,2,1392.11,"Baga,Goa",73.75,15.56,120.0,0.9110595636909599,0.08620008476341669,15.56,73.75
16733,16733,Dealer,0,4,1972.78,"Sector 37 Faridabad,Faridabad",77.3,28.48,100.0,0.6872577618024545,0.05068988939466134,28.48,77.3
16734,16734,Dealer,0,2,900.0,"Sector 11 Kharghar,Lalitpur",73.07,19.04,90.0,0.555106921807503,0.1,19.04,73.07
16735,16735,Owner,0,2,885.96,"Perungalathur,Chennai",80.08,12.92,47.0,-0.3061689750329611,0.05304979908799494,12.92,80.08
16736,16736,Dealer,0,2,1486.3,"Mansarovar Extension,Jaipur",75.76,26.86,32.0,-0.8535316572511671,0.02152997376034448,26.86,75.76
16737,16737,Owner,0,3,1651.72,"Electronic City,Bangalore",77.67,12.85,70.0,0.23145098396527375,0.04238006441769791,12.85,77.67
16738,16738,Dealer,1,1,533.15,"Avadi,Chennai",73.34,21.49,18.9,-1.6468801270837543,0.03544968582950389,21.49,73.34
16739,16739,Owner,0,2,1044.02,"Rajiv Nagar,Patna",85.09,25.63,60.0,0.026995258392604044,0.05747016340683129,25.63,85.09
16740,16740,Owner,0,2,885.83,"Vrindavan Yojna,Lucknow",80.95,26.77,36.0,-0.6828755412848533,0.04063985189031755,26.77,80.95
16741,16741,Dealer,0,3,1300.01,"Chandrakant Dhuru Wadi,Mumbai",72.83,18.97,750.0,2.841524277761277,0.5769186390873916,18.97,72.83
16742,16742,Dealer,0,4,2237.97,"Salt Lake,Kolkata",88.34,22.54,180.0,1.3870433020834425,0.0804300325741632,22.54,88.34
16743,16743,Dealer,0,2,1280.03,"Andheri (East),Lalitpur",72.87,19.11,260.0,1.7936470433401506,0.20312023936938978,19.11,72.87
16744,16744,Dealer,0,3,1600.12,"Gandhi Path,Jaipur",86.59,25.88,54.5,-0.10281854033499313,0.0340599455040872,25.88,86.59
16745,16745,Owner,0,2,800.0,"Sector-73 Noida,Noida",77.39,28.59,32.0,-0.8535316572511671,0.04,28.59,77.39
16746,16746,Owner,0,3,1130.37,"Kakkanad,Ernakulam",76.34,10.02,30.0,-0.948127343141382,0.026539982483611564,10.02,76.34
16747,16747,Dealer,0,2,1044.13,"Rajaram Patil Nagar,Pune",73.81,18.69,75.0,0.3214940875193867,0.07183013609416451,18.69,73.81
16748,16748,Dealer,0,3,1300.0,"Garia,Kolkata",88.47,22.4,52.0,-0.166861218308686,0.04,22.4,88.47
16749,16749,Dealer,0,3,1359.47,"Rajarajeshwari Nagar,Bangalore",77.52,12.92,65.2,0.13779606790817805,0.04795986671276306,12.92,77.52
16750,16750,Owner,0,2,909.09,"Vavol,Gandhinagar",72.62,23.23,25.0,-1.2194316258726288,0.0275000275000275,23.23,72.62
16751,16751,Dealer,0,3,1095.69,"Kharar,Mohali",76.65,30.74,22.9,-1.3520852896305526,0.02090007210068541,30.74,76.65
16752,16752,Builder,1,3,1721.76,"Khadpabandh,Goa",74.0,15.4,84.9,0.4810425070434946,0.04931000836353499,15.4,74.0
16753,16753,Dealer,0,2,697.07,"Kandigai,Chennai",80.21,13.23,18.8,-1.6551121993300348,0.026970031704133014,13.23,80.21
16754,16754,Dealer,0,3,1322.05,"Vasna Road,Vadodara",72.67,22.31,50.0,-0.2206750825838836,0.037820052191672025,22.31,72.67
16755,16755,Dealer,1,2,1301.03,"Andheri (East),Maharashtra",72.87,19.11,210.0,1.5603339235013682,0.1614105746985081,19.11,72.87
16756,16756,Dealer,1,3,1863.06,"Baner,Pune",73.78,18.56,120.0,0.9110595636909599,0.06441016392386718,18.56,73.78
16757,16757,Dealer,1,4,2478.52,"Mullanpur,Chandigarh",76.79,30.74,95.2,0.6258182768248989,0.03841001888223618,30.74,76.79
16758,16758,Owner,0,3,983.18,"Pudupakkam Village,Chennai",80.27,13.06,45.0,-0.3666887455388246,0.045769848857787995,13.06,80.27
16759,16759,Owner,0,2,1300.39,"Police Line,Kota",75.87,25.18,30.0,-0.948127343141382,0.023070002076300184,25.18,75.87
16760,16760,Dealer,1,3,1099.87,"Keshav Nagar,Pune",75.71,27.17,75.0,0.3214940875193867,0.06818987698546193,27.17,75.71
16761,16761,Dealer,0,3,1585.14,"Raj Nagar Extension,Ghaziabad",75.78,26.9,70.0,0.23145098396527375,0.04416013727494101,26.9,75.78
16762,16762,Builder,0,1,509.8,"Viyyoor,Thrissur",76.21,10.52,20.8,-1.4990202744836878,0.04080031384856807,10.52,76.21
16763,16763,Dealer,1,2,800.0,"Sector 82 Faridabad,Faridabad",77.36,28.39,24.0,-1.2809848188052977,0.03,28.39,77.36
16764,16764,Dealer,0,2,900.03,"Mansarovar Extension,Jaipur",75.76,26.86,28.0,-1.0500911243014128,0.031110074108640823,26.86,75.76
16765,16765,Dealer,1,2,905.71,"Balkum,Maharashtra",72.99,19.22,75.6,0.3318352112967904,0.0834704265162138,19.22,72.99
16766,16766,Dealer,0,2,1135.1,"Sector-120 Noida,Noida",77.4,28.59,51.0,-0.193467678054862,0.04492996211787508,28.59,77.4
16767,16767,Dealer,1,2,1275.29,"Zirakpur,Chandigarh",76.82,30.66,43.5,-0.4141199108159889,0.03410988873119055,30.66,76.82
16768,16768,Dealer,1,3,745.89,"Sohna,Gurgaon",77.07,28.25,23.6,-1.3064115814895567,0.031640054163482555,28.25,77.07
16769,16769,Dealer,1,3,1734.79,"Khar West,Maharashtra",72.83,19.07,570.0,2.5867557601018767,0.32857002864900076,19.07,72.83
16770,16770,Dealer,1,2,1249.3,"Zirakpur,Chandigarh",76.82,30.66,44.4,-0.38544261199233154,0.03553990234531337,30.66,76.82
16771,16771,Owner,1,1,597.01,"Puzhal,Chennai",80.2,13.16,30.0,-0.948127343141382,0.05025041456592017,13.16,80.2
16772,16772,Dealer,1,3,1805.26,"Hosur Road,Bangalore",77.45,12.75,160.0,1.251817807424669,0.08862989264704253,12.75,77.45
16773,16773,Dealer,1,3,1100.42,"Sector 86 Faridabad,Faridabad",77.34,28.41,26.3,-1.1434016482925358,0.023899965467730502,28.41,77.34
16774,16774,Dealer,0,2,1167.33,"Kandivali (East),Mumbai",72.87,19.2,230.0,1.6606666854078516,0.19703083104177913,19.2,72.87
16775,16775,Owner,1,3,1980.2,"Sector-45 Karnal,Karnal",76.98,29.73,42.0,-0.4634451859810767,0.02120997879002121,29.73,76.98
16776,16776,Owner,0,3,1315.1,"Sector 10,Sonipat",77.06,28.99,50.0,-0.2206750825838836,0.03801992243935823,28.99,77.06
16777,16777,Dealer,1,3,1349.83,"Bhopura,Ghaziabad",77.34,28.7,36.0,-0.6828755412848533,0.02667002511427365,28.7,77.34
16778,16778,Dealer,0,3,1983.08,"Sector-54 Gurgaon,Gurgaon",77.11,28.44,300.0,1.94566033866968,0.1512798273392904,28.44,77.11
16779,16779,Dealer,1,2,1183.45,"Sector-75 Noida,Noida",77.38,28.58,63.8,0.1089864113386588,0.05391017786978748,28.58,77.38
16780,16780,Owner,0,2,749.73,"SAI BABA TEMPLE,Anand",72.9,22.41,27.5,-1.0768620101744457,0.036679871420378,22.41,72.9
16781,16781,Dealer,0,3,1250.0,"Sector 1 HSR Layout,Bangalore",77.64,12.91,45.0,-0.3666887455388246,0.036,12.91,77.64
16782,16782,Dealer,0,1,650.03,"Kapurbawadi,Maharashtra",72.82,18.96,75.0,0.3214940875193867,0.11537929018660678,18.96,72.82
16783,16783,Dealer,0,4,2250.23,"Kalali,Vadodara",73.17,22.26,100.0,0.6872577618024545,0.04443990169893744,22.26,73.17
16784,16784,Dealer,0,3,1625.1,"Thane West,Lalitpur",72.96,19.18,230.0,1.6606666854078516,0.1415297520152606,19.18,72.96
16785,16785,Dealer,0,3,1492.71,"Sector 11 Kharghar,Maharashtra",73.07,19.04,130.0,1.0073786743921487,0.0870899236958284,19.04,73.07
16786,16786,Owner,0,2,604.9,"Manipal,Udupi",74.78,13.36,19.0,-1.6386959555355174,0.031410150438088945,13.36,74.78
16787,16787,Dealer,1,2,623.22,"Marol,Lalitpur",78.42,24.69,160.0,1.251817807424669,0.2567311703732229,24.69,78.42
16788,16788,Dealer,1,1,444.78,"Kanjur Marg (East),Maharashtra",72.82,18.96,100.0,0.6872577618024545,0.22483025315886507,18.96,72.82
16789,16789,Dealer,0,3,1370.0,"Rajarhat,Kolkata",88.34,22.54,41.1,-0.49400949675694805,0.030000000000000002,22.54,88.34
16790,16790,Owner,0,2,480.03,"Jivrajpark,ambika township,Rajkot",70.8,22.3,28.0,-1.0500911243014128,0.05832968772785035,22.3,70.8
16791,16791,Dealer,1,4,2429.27,"Zirakpur,Chandigarh",76.82,30.66,99.6,0.682268574774278,0.040999971184759204,30.66,76.82
16792,16792,Owner,0,1,449.94,"Harmu Housing Colony,Ranchi",85.1,23.27,16.0,-1.907447116451361,0.035560296928479354,23.27,85.1
16793,16793,Dealer,0,1,630.02,"Thane West,Maharashtra",72.96,19.18,51.0,-0.193467678054862,0.08094981111710739,19.18,72.96
16794,16794,Dealer,1,2,1203.26,"Binny Pete,Bangalore",77.6,12.97,130.0,1.0073786743921487,0.10803982514169838,12.97,77.6
16795,16795,Dealer,1,3,2353.29,"Sector-78 Noida,Noida",77.39,28.56,160.0,1.251817807424669,0.06798992049428672,28.56,77.39
16796,16796,Dealer,0,3,2427.18,"Sector-67 Gurgaon,Gurgaon",77.06,28.38,170.0,1.321727637223431,0.07004012887383713,28.38,77.06
16797,16797,Builder,1,1,663.74,"Nachane,Ratnagiri",73.3,16.99,25.7,-1.1779578852647739,0.038719980715340344,16.99,73.3
16798,16798,Dealer,0,2,1030.93,"Hiranandani Gardens - Powai,Maharashtra",72.89,19.12,270.0,1.8340702975643643,0.26189945001115494,19.12,72.89
16799,16799,Owner,0,2,1000.0,"Katargam,Surat",72.83,21.23,30.0,-0.948127343141382,0.03,21.23,72.83
16800,16800,Owner,0,3,1100.05,"NH-24 Highway,Ghaziabad",77.42,28.67,42.0,-0.4634451859810767,0.038180082723512566,28.67,77.42
16801,16801,Owner,1,2,862.07,"Hoskote,Bangalore",77.8,13.07,34.0,-0.7653709828854285,0.03943995267205679,13.07,77.8
16802,16802,Dealer,0,3,1490.02,"Vajarahalli,Bangalore",77.55,12.86,53.0,-0.14083146078871223,0.03556999234909598,12.86,77.55
16803,16803,Owner,0,2,1088.2,"Hulimavu,Bangalore",77.6,12.88,57.0,-0.04204160929105334,0.0523800771916927,12.88,77.6
16804,16804,Dealer,1,2,608.0,"Majiwada,Mumbai",72.99,19.22,110.0,0.8050195609951637,0.18092105263157895,19.22,72.99
16805,16805,Dealer,0,4,2011.43,"Nakhara,Bhubaneswar",85.95,20.56,70.4,0.2389217689346755,0.034999975142063114,20.56,85.95
16806,16806,Owner,0,3,1185.22,"Bariatu,Ranchi",85.36,23.4,49.4,-0.23729862911543098,0.04168002564924655,23.4,85.36
16807,16807,Dealer,1,2,1040.58,"Thane West,Mumbai",72.96,19.18,110.0,0.8050195609951637,0.10571027696092565,19.18,72.96
16808,16808,Dealer,0,1,549.99,"Sector-19 Koper Khairane,Lalitpur",77.32,28.57,45.0,-0.3666887455388246,0.08181966944853543,28.57,77.32
16809,16809,Dealer,1,2,1217.04,"Electronic City,Bangalore",77.67,12.85,72.0,0.2683262004883885,0.05915992900808519,12.85,77.67
16810,16810,Owner,0,3,1339.05,"Chandapura,Bangalore",77.71,12.8,50.0,-0.2206750825838836,0.0373399051566409,12.8,77.71
16811,16811,Dealer,0,3,973.94,"Hiranandani Estate,Lalitpur",72.98,19.26,210.0,1.5603339235013682,0.21561903197322216,19.26,72.98
16812,16812,Dealer,1,2,1282.23,"Byculla East,Maharashtra",72.85,18.98,360.0,2.134439377858798,0.28076086193584615,18.98,72.85
16813,16813,Owner,0,2,949.03,"Raj Nagar Extension,Ghaziabad",75.78,26.9,27.0,-1.104183963273331,0.02845010168277083,26.9,75.78
16814,16814,Owner,1,3,1295.08,"Sector-137 Noida,Noida",77.41,28.51,65.0,0.1337239464830372,0.05018994965561973,28.51,77.41
16815,16815,Dealer,0,3,1618.53,"Thanisandra,Bangalore",77.62,13.06,89.1,0.5423923758650884,0.055049952734889065,13.06,77.62
16816,16816,Dealer,1,2,747.01,"Balkum,Mumbai",72.99,19.22,98.0,0.6620789051851106,0.13118967617568708,19.22,72.99
16817,16817,Dealer,0,2,1231.88,"Goregaon (East),Lalitpur",72.87,19.16,340.0,2.0758400206094785,0.2760009091794655,19.16,72.87
16818,16818,Owner,0,3,1061.89,"Pudupakkam Village,Chennai",80.27,13.06,35.0,-0.723457885431606,0.03296009944532861,13.06,80.27
16819,16819,Owner,0,1,629.92,"Shivaji Peth,Kolhapur",74.22,16.69,40.0,-0.5324130108265358,0.06350012700025401,16.69,74.22
16820,16820,Owner,0,2,1300.21,"Bailey Road,Patna",85.14,25.61,56.0,-0.06598041877528717,0.04306996562093816,25.61,85.14
16821,16821,Owner,0,1,699.95,"Pimpalwadi Road,Shirdi",74.89,18.5,30.0,-0.948127343141382,0.04286020430030716,18.5,74.89
16822,16822,Dealer,0,2,897.91,"Tangra,Kolkata",88.38,22.55,60.6,0.04032950420229644,0.06749006025102738,22.55,88.38
16823,16823,Dealer,0,2,1331.71,"Ggp Colony,Bhubaneswar",85.83,20.26,54.6,-0.10032687434119902,0.04099991739943381,20.26,85.83
16824,16824,Dealer,0,2,1145.12,"Sector 21 Kharghar,Maharashtra",73.07,19.05,110.0,0.8050195609951637,0.09605980159284618,19.05,73.07
16825,16825,Owner,1,1,354.29,"Kambalgaon,Palghar",72.77,19.79,12.4,-2.3138813993122467,0.03499957661802478,19.79,72.77
16826,16826,Dealer,1,3,953.54,"Panvel,Mumbai",73.15,18.97,110.0,0.8050195609951637,0.1153596073578455,18.97,73.15
16827,16827,Dealer,0,2,1350.1,"MDC Sector-6,Panchkula",76.86,30.71,73.0,0.2863264515630853,0.05407006888378639,30.71,76.86
16828,16828,Owner,0,2,1165.33,"Sector-15 Bahadurgarh,Bahadurgarh",76.77,30.75,32.0,-0.8535316572511671,0.027460032780414135,30.75,76.77
16829,16829,Dealer,0,4,2350.01,"Altamount Road,Maharashtra",72.82,18.96,2000.0,3.665821777989526,0.8510602082544328,18.96,72.82
16830,16830,Dealer,0,3,1724.95,"Kadugodi,Bangalore",77.77,13.0,110.0,0.8050195609951637,0.06376996434679266,13.0,77.77
16831,16831,Owner,0,3,1092.76,"Rajpur,Kolkata",88.37,22.1,48.3,-0.2683805723110084,0.044200007320912185,22.1,88.37
16832,16832,Dealer,0,3,1255.04,"Banashankari,Bangalore",77.6,12.97,84.0,0.46744250150842026,0.06693013768485467,12.97,77.6
16833,16833,Dealer,0,1,500.0,"Dombivli (East),Maharashtra",73.08,19.22,22.2,-1.3993395999600873,0.0444,19.22,73.08
16834,16834,Dealer,0,2,1387.31,"Sector 18 Kharghar,Mumbai",73.08,19.05,110.0,0.8050195609951637,0.07929013702777317,19.05,73.08
16835,16835,Owner,1,2,980.08,"Raj Nagar Extension,Ghaziabad",75.78,26.9,31.0,-0.8999711294376256,0.03163007101461105,26.9,75.78
16836,16836,Owner,0,2,1073.25,"Rajarhat, Narayan Pur,Kolkata",83.82,25.73,40.0,-0.5324130108265358,0.03726997437689262,25.73,83.82
16837,16837,Dealer,1,2,2085.31,"Sector-128 Noida,Noida",77.36,28.52,110.0,0.8050195609951637,0.052749950846636716,28.52,77.36
16838,16838,Dealer,1,2,749.22,"Ranjnoli,Lalitpur",78.42,24.69,48.1,-0.27411834928277845,0.06420010143882972,24.69,78.42
16839,16839,Dealer,0,2,1113.89,"Horamavu Agara,Bangalore",77.66,13.03,40.1,-0.5288726074551734,0.03599996408981138,13.03,77.66
